,0
729,-16.3
730,-17.500000000000004
731,-42.039999999999985
732,-32.35000000000001
733,-8.370000000000001
734,-10.3
735,-26.50999999999999
736,-11.8
737,-20.56
738,-10.730000000000004
739,-65.61999999999999
740,-0.2800000000000001
741,-30.369999999999994
742,-15.250000000000002
743,-25.909999999999997
744,-4.489999999999999
745,-7.93
746,0.0
747,-36.97
748,-2.130000000000001
749,-50.410000000000004
750,-2.3600000000000003
751,-29.37
752,-54.41000000000001
753,-6.560000000000001
754,-18.81
755,-14.01
756,-21.949999999999996
757,-4.599999999999999
758,-9.51
759,-7.470000000000002
760,-0.060000000000000005
761,-2.630000000000001
762,-42.029999999999994
763,-15.470000000000004
764,-10.460000000000004
765,-5.030000000000003
766,-0.12999999999999998
767,-3.8499999999999983
768,-43.01000000000001
769,-9.64
770,-1.0800000000000005
771,-2.420000000000001
772,-0.59
773,-38.179999999999986
774,-15.750000000000002
775,-33.910000000000004
776,-38.67
777,-32.01
778,-3.999999999999999
779,-13.449999999999996
780,-0.44000000000000017
781,-49.739999999999995
782,-29.909999999999997
783,-1.1400000000000003
784,0.0
785,-0.09
786,-29.679999999999996
787,-14.79
788,-1.29
789,0.0
790,-37.57999999999999
791,-1.27
792,-4.86
793,0.0
794,-33.25
795,-35.019999999999996
796,-15.799999999999997
797,-18.42999999999999
798,-52.96999999999999
799,-33.059999999999995
800,-27.95
801,-5.959999999999999
802,-0.9100000000000005
803,-24.140000000000008
804,-0.5700000000000001
805,-2.54
806,-1.1600000000000001
807,-39.379999999999995
808,-2.240000000000001
809,-18.720000000000002
810,-7.590000000000003
811,-2.7000000000000006
812,-0.01
813,-5.3
814,-0.8400000000000004
815,-37.00000000000001
816,-27.38999999999999
817,0.0
818,-0.17
819,-9.170000000000003
820,-0.07
821,0.0
822,-2.860000000000001
823,0.0
824,0.0
825,-0.5100000000000001
826,-3.0199999999999996
827,-2.4700000000000006
828,-29.880000000000003
829,-2.1400000000000006
830,-0.12000000000000001
831,-0.03
832,-23.20000000000001
833,0.0
834,-0.02
835,-0.04
836,-26.649999999999988
837,-3.5199999999999996
838,-0.5900000000000002
839,-1.8500000000000012
840,-1.5200000000000007
841,-1.700000000000001
842,-6.5600000000000005
843,-25.18
844,-12.32
845,-2.0000000000000013
846,-21.4
847,-1.3000000000000005
848,0.0
849,-2.7100000000000013
850,-7.540000000000001
851,-62.640000000000015
852,-53.87000000000001
853,-0.10999999999999999
854,0.0
855,-15.619999999999997
856,-31.080000000000002
857,0.0
858,-14.389999999999993
859,-1.3700000000000008
860,-2.160000000000001
861,0.0
862,-6.659999999999999
863,-1.4700000000000006
864,-0.7300000000000003
865,0.0
866,0.0
867,-37.86000000000001
868,-8.55
869,-25.43
870,-2.6700000000000004
871,0.0
872,-5.129999999999999
873,-2.4600000000000004
874,-2.2400000000000007
875,0.0
876,-0.02
877,-0.08
878,-0.8900000000000005
879,0.0
880,-0.21999999999999997
881,-0.28
882,-0.9200000000000003
883,-4.44
884,-4.4300000000000015
885,0.0
886,0.0
887,-2.3400000000000003
888,0.0
889,-10.579999999999997
890,-0.22
891,-5.400000000000002
892,-26.159999999999997
893,-3.61
894,-16.22
895,-34.76
896,0.0
897,-6.54
898,-45.839999999999996
899,-0.03
900,-15.320000000000002
901,-4.939999999999999
902,-4.11
903,-0.02
904,-0.8400000000000004
905,0.0
906,-41.11000000000001
907,-2.47
908,-8.160000000000002
909,0.0
910,0.0
911,-23.989999999999995
912,-2.6800000000000006
913,-23.04
914,-35.64999999999999
915,-39.92999999999999
916,-40.36000000000001
917,-45.75000000000001
918,-35.239999999999995
919,-44.980000000000004
920,-32.07
921,-40.00999999999999
922,-49.34
923,-35.309999999999995
924,-43.0
925,-63.240000000000016
926,-62.28999999999998
927,-67.49999999999999
928,-65.37
929,-71.96000000000004
930,-6.56
931,-28.409999999999993
932,-27.310000000000006
933,-31.190000000000015
934,-15.549999999999986
935,-41.61
936,-58.46
937,-62.13000000000001
938,-15.25
939,-17.360000000000007
940,-9.060000000000004
941,-6.58
942,-6.999999999999999
943,-56.699999999999996
944,-18.319999999999997
945,-38.540000000000006
946,-42.44000000000002
947,-11.650000000000004
948,-21.749999999999996
949,-12.580000000000009
950,-33.61000000000001
951,-5.159999999999999
952,-2.5900000000000003
953,0.0
954,-0.03
955,-1.5300000000000005
956,-5.17
957,-0.07
958,-0.04
959,0.0
960,-6.329999999999999
961,-38.43000000000001
962,-3.12
963,-6.570000000000001
964,-33.21
965,-4.8100000000000005
966,-0.01
967,0.0
968,-0.20000000000000004
969,-0.12
970,-37.07
971,-11.719999999999997
972,-7.319999999999998
973,-2.750000000000001
974,-0.15999999999999998
975,-1.5500000000000007
976,-2.6500000000000004
977,0.0
978,-8.65
979,-1.0800000000000005
980,-3.070000000000001
981,-0.15
982,-2.9700000000000006
983,-7.569999999999999
984,-0.03
985,-3.909999999999999
986,-22.05
987,-5.31
988,-9.340000000000002
989,-3.28
990,-1.1400000000000006
991,-10.330000000000007
992,-0.05
993,-4.359999999999999
994,-10.110000000000003
995,-1.7700000000000011
996,-0.5800000000000001
997,-0.43000000000000005
998,0.0
999,-2.4800000000000004
1000,-1.7400000000000007
1001,-5.680000000000001
1002,-1.58
1003,-1.0700000000000005
1004,-0.09999999999999998
1005,-3.4500000000000015
1006,-3.2799999999999994
1007,-1.530000000000001
1008,-2.5700000000000007
1009,-5.29
1010,-0.8700000000000006
1011,-2.5400000000000014
1012,-4.79
1013,-7.75
1014,-2.4300000000000006
1015,-4.66
1016,-1.5600000000000007
1017,-19.679999999999996
1018,-3.08
1019,-4.639999999999999
1020,-19.260000000000005
1021,-10.750000000000005
1022,-0.64
1023,-30.529999999999994
1024,-5.870000000000002
1025,-0.21000000000000002
1026,-8.7
1027,-5.7
1028,-12.949999999999996
1029,-11.51
1030,-6.839999999999999
1031,-2.83
1032,0.0
1033,-42.040000000000006
1034,-43.12
1035,-10.949999999999996
1036,-29.08
1037,-18.279999999999994
1038,-0.45999999999999996
1039,-0.07
1040,-2.59
1041,-2.0300000000000007
1042,-0.14
1043,-0.18
1044,-9.330000000000002
1045,-31.139999999999997
1046,-17.090000000000003
1047,-17.680000000000007
1048,-2.9600000000000004
1049,-0.38
1050,-0.4700000000000002
1051,-7.920000000000001
1052,-1.1000000000000003
1053,-0.8400000000000003
1054,-0.5900000000000001
1055,-28.210000000000004
1056,-4.010000000000001
1057,0.0
1058,-9.88
1059,0.0
1060,-33.33
1061,-4.740000000000002
1062,-4.199999999999999
1063,0.0
1064,-6.45
1065,-0.04
1066,-14.710000000000003
1067,0.0
1068,-10.91
1069,-40.82
1070,-0.9000000000000001
1071,0.0
1072,-38.4
1073,-58.81999999999999
1074,-15.589999999999998
1075,-33.269999999999996
1076,-37.54000000000001
1077,-9.709999999999999
1078,-1.2200000000000006
1079,-0.2
1080,-3.7199999999999998
1081,-21.020000000000003
1082,-22.510000000000005
1083,-5.920000000000002
1084,-32.75
1085,-10.129999999999999
1086,-44.509999999999984
1087,-15.65
1088,-35.13999999999999
1089,-5.150000000000002
1090,-48.16000000000002
1091,-20.18
1092,-42.459999999999994
1093,-34.57000000000001
1094,-61.45000000000001
1095,-51.38
1096,-29.180000000000003
1097,-35.76
1098,-0.18999999999999997
1099,-46.730000000000004
1100,-38.019999999999996
1101,-9.159999999999998
1102,-7.670000000000002
1103,-27.9
1104,-0.8200000000000005
1105,-42.119999999999976
1106,-4.21
1107,-0.01
1108,0.0
1109,-2.770000000000001
1110,-34.71999999999999
1111,-2.9400000000000004
1112,-2.47
1113,-6.589999999999997
1114,-0.37
1115,0.0
1116,0.0
1117,-2.3900000000000006
1118,0.0
1119,-3.000000000000001
1120,0.0
1121,-0.9600000000000004
1122,-0.3500000000000001
1123,-3.0300000000000007
1124,-1.1900000000000004
1125,-1.550000000000001
1126,-11.32999999999999
1127,0.0
1128,-4.5
1129,-5.449999999999999
1130,-0.24
1131,-1.5900000000000005
1132,-0.09
1133,-0.25
1134,-2.89
1135,0.0
1136,-9.130000000000006
1137,-0.01
1138,-1.730000000000001
1139,-3.64
1140,-0.35000000000000003
1141,-0.33000000000000007
1142,-1.880000000000001
1143,0.0
1144,-1.8900000000000015
1145,-4.880000000000001
1146,-3.9099999999999997
1147,-3.9299999999999993
1148,-0.18000000000000002
1149,-0.07
1150,-0.25999999999999995
1151,-1.7700000000000011
1152,-3.790000000000001
1153,-0.09
1154,-1.3700000000000008
1155,-0.02
1156,0.0
1157,-2.0800000000000005
1158,-0.5800000000000002
1159,-2.740000000000001
1160,-0.9900000000000004
1161,-0.37
1162,0.0
1163,-1.0100000000000005
1164,-3.1199999999999997
1165,-2.7199999999999998
1166,-19.85999999999999
1167,-0.07
1168,0.0
1169,-1.0700000000000005
1170,-1.7000000000000008
1171,-5.629999999999999
1172,-3.2900000000000005
1173,-0.33000000000000007
1174,-3.3600000000000003
1175,0.0
1176,-2.7600000000000002
1177,0.0
1178,-12.290000000000003
1179,-0.28
1180,-0.17999999999999997
1181,-0.02
1182,-9.24
1183,-0.29999999999999993
1184,-1.6400000000000008
1185,-0.02
1186,0.0
1187,-1.0500000000000005
1188,-1.520000000000001
1189,-3.3999999999999986
1190,-3.4099999999999997
1191,-6.49
1192,-1.4500000000000006
1193,-3.5
1194,0.0
1195,-16.71999999999999
1196,-10.280000000000005
1197,-1.1700000000000006
1198,-4.540000000000001
1199,-6.730000000000001
